Disposal_ID,Latitude,Longitude,Type,Capacity,Status
2993,13.065576,77.505173,Bin,Medium,Available
2994,12.935191,77.613735,Bin,Medium,Available
2995,12.991551,77.533273,Recycling,Medium,Available
2996,12.969267,77.753245,Bin,Medium,Available
2997,12.892389,77.736117,Bin,Low,Available
2998,13.009631,77.764391,Bin,High,Available
2999,12.863685,77.721617,Bin,Low,Available
3000,12.870615,77.707582,Bin,High,Available
3001,13.001508,77.524054,Bin,High,Available
3002,13.053768,77.748743,Bin,Medium,Available
3003,12.974647,77.516737,Bin,Medium,Available
3004,13.052438,77.592659,Bin,Low,Full
3005,13.09015,77.690943,Bin,High,Available
3006,13.061083,77.718048,Bin,Medium,Available
3007,12.923004,77.722344,Recycling,High,Available
3008,12.871627,77.469932,Bin,Medium,Available
3009,12.851622,77.796403,Bin,High,Available
3010,12.88261,77.729148,Recycling,Medium,Available
3011,12.87187,77.679547,Recycling,Low,Available
3012,13.075577,77.54952,Bin,Medium,Available
3013,12.953947,77.554997,Bin,High,Available
3014,13.017681,77.675272,Bin,Low,Available
3015,12.972785,77.557393,Bin,Low,Available
3016,13.051184,77.771553,Recycling,High,Full
3017,12.981806,77.526795,Recycling,Low,Available
3018,12.908314,77.630244,Bin,Low,Available
3019,13.068477,77.649693,Recycling,Low,Available
3020,12.993894,77.612165,Bin,High,Available
3021,13.085565,77.58939,Bin,Medium,Available
3022,12.922213,77.522761,Bin,Low,Available
3023,13.014199,77.663587,Recycling,Medium,Available
3024,12.92277,77.495334,Recycling,High,Available
3025,12.935327,77.788315,Bin,High,Available
3026,12.902513,77.724371,Bin,Medium,Available
3027,12.990895,77.707494,Bin,Medium,Full
3028,12.927216,77.641208,Recycling,High,Available
3029,12.957023,77.744906,Recycling,High,Available
3030,12.930985,77.663056,Recycling,High,Available
3031,12.957088,77.612653,Recycling,Medium,Available
3032,12.856514,77.647885,Bin,High,Available
3033,12.965127,77.600224,Recycling,Low,Available
3034,13.084799,77.733236,Recycling,Low,Available
3035,12.856507,77.532965,Recycling,Low,Available
3036,12.912977,77.588352,Recycling,Low,Available
3037,12.925272,77.488369,Bin,Medium,Available
3038,13.054399,77.640487,Bin,Medium,Available
3039,13.004089,77.68976,Bin,High,Full
3040,13.053272,77.556788,Bin,High,Available
3041,13.055007,77.453316,Bin,High,Available
3042,13.047244,77.775509,Bin,Low,Full
3043,12.894309,77.68878,Bin,Low,Available
3044,12.980093,77.748323,Recycling,Medium,Available
3045,12.924671,77.491736,Bin,Low,Available
3046,12.958121,77.596512,Bin,Medium,Available
3047,12.869526,77.780107,Bin,High,Available
3048,13.07057,77.456902,Recycling,Medium,Available
3049,12.950436,77.474818,Recycling,Low,Full
3050,12.862744,77.617764,Recycling,Medium,Available
3051,13.039773,77.724503,Recycling,Medium,Available
3052,12.940782,77.539979,Recycling,Medium,Available
3053,12.950918,77.699431,Recycling,Medium,Available
3054,13.044801,77.67434,Bin,Low,Available
3055,12.964204,77.739049,Bin,Medium,Full
3056,13.059226,77.682767,Bin,Low,Available
3057,12.876753,77.552409,Bin,Low,Available
3058,12.89527,77.671194,Bin,Medium,Available
3059,12.94278,77.483841,Bin,High,Full
3060,13.011915,77.770888,Bin,Low,Full
3061,12.874738,77.688925,Bin,Medium,Available
3062,12.959122,77.537691,Bin,Medium,Full
3063,13.049653,77.610492,Bin,High,Available
3064,12.902616,77.578105,Recycling,Low,Available
3065,12.973494,77.546744,Bin,Medium,Available
3066,12.877993,77.499367,Recycling,High,Available
3067,12.878365,77.468696,Bin,High,Available
3068,13.019919,77.699536,Recycling,Low,Available
3069,12.867131,77.753798,Recycling,Medium,Available
3070,12.918328,77.554202,Bin,Low,Available
3071,13.032691,77.554678,Bin,Low,Available
3072,12.991383,77.765555,Bin,High,Full
3073,12.994115,77.776863,Bin,Medium,Available
3074,12.9973,77.702673,Recycling,Low,Available
3075,12.894216,77.681745,Bin,High,Available
3076,12.922851,77.747817,Bin,Low,Available
3077,12.871136,77.794871,Bin,Low,Available
3078,12.869217,77.729962,Recycling,High,Available
3079,12.931442,77.462281,Bin,Medium,Available
3080,13.076908,77.508758,Bin,Low,Available
3081,12.858321,77.625995,Bin,Low,Available
3082,12.901113,77.690662,Bin,Medium,Full
3083,12.859338,77.625093,Recycling,Medium,Available
3084,12.94942,77.688093,Recycling,Low,Available
3085,12.931263,77.531473,Bin,Low,Available
3086,12.882656,77.776884,Bin,Low,Available
3087,13.083254,77.7145,Recycling,Low,Available
3088,12.952048,77.541988,Bin,High,Available
3089,13.072499,77.774846,Bin,Medium,Available
3090,13.06983,77.5041,Recycling,Medium,Available
3091,12.859783,77.564408,Recycling,Low,Available
3092,12.85785,77.579823,Bin,Low,Full
3093,12.959012,77.545829,Bin,Low,Available
3094,12.986562,77.533133,Bin,Medium,Available
3095,13.087061,77.490532,Bin,Medium,Available
3096,13.052576,77.715958,Bin,Medium,Available
3097,12.988877,77.72697,Bin,Low,Available
3098,12.940372,77.640706,Bin,Medium,Available
3099,13.070969,77.451824,Recycling,Medium,Available
3100,13.063906,77.613486,Recycling,Low,Available
3101,13.014368,77.75455,Recycling,Medium,Available
3102,12.932848,77.793,Bin,High,Available
3103,13.002128,77.587718,Recycling,Medium,Full
3104,12.851898,77.650435,Recycling,High,Full
3105,12.8511,77.450116,Bin,Low,Full
3106,12.905516,77.615433,Bin,Medium,Available
3107,12.861165,77.567293,Bin,High,Available
3108,12.986195,77.79556,Recycling,High,Full
3109,12.972385,77.693732,Bin,Medium,Available
3110,12.976334,77.695945,Recycling,Low,Full
3111,12.964956,77.523565,Recycling,Medium,Available
3112,12.987008,77.583655,Recycling,Medium,Available
3113,12.877399,77.763406,Bin,High,Available
3114,13.009835,77.77277,Bin,Medium,Available
3115,13.039396,77.633971,Bin,High,Available
3116,13.040453,77.573902,Recycling,Medium,Available
3117,12.940654,77.494724,Bin,Low,Available
3118,13.022128,77.475896,Bin,Low,Available
3119,12.916938,77.650165,Recycling,High,Full
3120,12.894017,77.542718,Bin,High,Available
3121,12.989174,77.536756,Bin,High,Available
3122,13.059235,77.650194,Recycling,Medium,Full
3123,12.920335,77.658362,Bin,Medium,Full
3124,13.094951,77.622819,Bin,Medium,Full
3125,13.011367,77.46567,Bin,Low,Available
3126,12.932078,77.615203,Recycling,Low,Available
3127,12.94949,77.530474,Bin,High,Available
3128,13.070975,77.777969,Bin,Low,Available
3129,13.057529,77.687843,Bin,Medium,Available
3130,12.982035,77.761055,Bin,High,Available
3131,13.036593,77.775589,Recycling,Low,Available
3132,12.969226,77.601044,Bin,High,Available
3133,12.962965,77.517344,Recycling,High,Available
3134,12.876003,77.724853,Bin,Medium,Full
3135,13.093958,77.645249,Bin,Low,Available
3136,12.959911,77.555767,Bin,Low,Available
3137,12.98551,77.660585,Bin,Medium,Available
3138,13.05856,77.616681,Recycling,Medium,Available
3139,12.862591,77.678669,Recycling,High,Full
3140,12.920545,77.65138,Bin,Medium,Available
3141,13.064037,77.768349,Bin,Low,Available
3142,13.020941,77.559281,Recycling,Medium,Available
3143,12.989851,77.466022,Recycling,Medium,Full
3144,12.984339,77.698539,Bin,Medium,Available
3145,13.044629,77.719539,Bin,High,Full
3146,12.868899,77.777756,Bin,Medium,Available
3147,13.091939,77.485526,Bin,Medium,Available
3148,13.011383,77.49587,Recycling,High,Available
3149,13.065004,77.575873,Bin,Medium,Available
3150,13.08634,77.500325,Recycling,Low,Available
3151,12.887991,77.463346,Recycling,Low,Available
3152,12.988771,77.488083,Recycling,Medium,Available
3153,12.975255,77.661527,Bin,Low,Available
3154,12.960055,77.58654,Bin,Medium,Available
3155,12.934686,77.594118,Bin,Low,Available
3156,13.099061,77.707795,Bin,Low,Available
3157,12.959798,77.725379,Recycling,Medium,Available
3158,13.045549,77.784534,Bin,Medium,Available
3159,12.945382,77.707129,Recycling,Medium,Available
3160,12.892909,77.524186,Bin,Low,Available
3161,12.922913,77.727036,Recycling,Medium,Available
3162,13.011694,77.797475,Bin,Low,Available
3163,12.93009,77.518524,Recycling,High,Available
3164,12.931411,77.532686,Recycling,Medium,Available
3165,12.953871,77.670855,Bin,Medium,Available
3166,12.997766,77.552735,Bin,Medium,Available
3167,13.007171,77.770085,Bin,Low,Available
3168,12.975574,77.600395,Recycling,Low,Available
3169,13.070964,77.768737,Recycling,High,Full
3170,12.908633,77.519153,Bin,High,Full
3171,12.896734,77.67293,Recycling,High,Available
3172,13.092573,77.570636,Bin,Medium,Available
3173,12.850356,77.70612,Recycling,High,Available
3174,12.980572,77.575991,Bin,Medium,Available
3175,12.87001,77.714425,Bin,High,Available
3176,13.095754,77.470299,Bin,Medium,Available
3177,12.940306,77.541171,Recycling,Medium,Available
3178,12.947572,77.679083,Bin,Medium,Available
3179,12.997023,77.714703,Bin,Medium,Available
3180,12.900485,77.504136,Bin,Medium,Full
3181,12.868308,77.659954,Bin,Medium,Full
3182,12.901385,77.464271,Bin,Medium,Available
3183,12.912844,77.558264,Bin,Low,Available
3184,12.970619,77.610733,Recycling,Low,Full
3185,12.995484,77.728505,Bin,Medium,Full
3186,13.073984,77.533541,Bin,Medium,Full
3187,12.930589,77.678205,Recycling,High,Available
3188,12.950614,77.788456,Bin,High,Available
3189,13.017487,77.540229,Bin,High,Available
3190,13.020819,77.544303,Bin,Medium,Available
3191,12.92272,77.700408,Recycling,Low,Available
3192,13.015289,77.693455,Recycling,Medium,Available
3193,12.948713,77.539186,Bin,Medium,Available
3194,13.084448,77.73934,Recycling,High,Available
3195,13.061675,77.505321,Bin,High,Available
3196,13.097131,77.686179,Recycling,Low,Available
3197,12.860805,77.743239,Bin,Medium,Available
3198,12.867113,77.618523,Bin,High,Available
3199,12.935618,77.648604,Bin,Medium,Available
3200,12.894802,77.478771,Bin,Medium,Available
3201,12.943106,77.726469,Bin,Medium,Available
3202,13.011895,77.788197,Bin,High,Available
3203,12.857717,77.507982,Bin,Medium,Available
3204,12.958165,77.568341,Bin,Low,Full
3205,12.925512,77.699884,Bin,Medium,Available
3206,12.942254,77.657238,Bin,Low,Available
3207,13.069942,77.60411,Bin,Medium,Full
3208,12.986734,77.618273,Recycling,High,Available
3209,12.894426,77.725493,Recycling,Medium,Available
3210,13.007983,77.603691,Bin,Low,Full
3211,13.037539,77.670911,Bin,Low,Available
3212,13.015394,77.671798,Bin,Medium,Available
3213,12.856571,77.607717,Recycling,Medium,Available
3214,12.979169,77.797156,Bin,Medium,Available
3215,12.889946,77.584063,Bin,High,Full
3216,12.934027,77.673912,Bin,High,Available
3217,12.850063,77.717111,Recycling,Medium,Full
3218,13.077112,77.633369,Bin,High,Available
3219,12.931154,77.513971,Recycling,High,Available
3220,13.095442,77.705837,Recycling,Low,Available
3221,13.02465,77.640031,Bin,High,Available
3222,13.062167,77.507021,Bin,Low,Available
3223,12.944977,77.731845,Bin,Medium,Available
3224,12.863196,77.513095,Bin,Medium,Available
3225,12.95075,77.702894,Bin,High,Available
3226,12.98792,77.660618,Recycling,Low,Available
3227,12.936546,77.634063,Bin,Low,Available
3228,12.933964,77.513679,Bin,Low,Full
3229,12.995287,77.735169,Bin,High,Available
3230,12.993486,77.622128,Recycling,Medium,Available
3231,12.886385,77.662144,Bin,Low,Available
3232,12.978694,77.739413,Bin,Medium,Available
3233,13.012106,77.551485,Recycling,Medium,Available
3234,13.094147,77.781491,Bin,Low,Available
3235,12.857621,77.457269,Bin,High,Full
3236,12.977861,77.647829,Bin,Low,Available
3237,13.038635,77.500976,Recycling,Medium,Available
3238,12.88943,77.669669,Recycling,High,Available
3239,12.996846,77.558767,Recycling,High,Available
3240,12.955815,77.666353,Bin,Low,Available
3241,13.08262,77.669205,Bin,High,Available
3242,12.910942,77.553982,Bin,Medium,Available
3243,13.029384,77.560788,Recycling,Low,Available
3244,13.015953,77.689123,Bin,Medium,Available
3245,13.062888,77.469442,Bin,Medium,Available
3246,12.869063,77.772268,Recycling,Medium,Available
3247,13.035349,77.564925,Bin,High,Full
3248,13.081767,77.541857,Bin,Low,Available
3249,12.928542,77.580974,Bin,High,Available
3250,13.053606,77.461265,Bin,High,Available
3251,12.994535,77.468405,Bin,Medium,Full
3252,13.079246,77.625147,Bin,High,Available
3253,12.979215,77.766779,Recycling,High,Available
3254,12.981094,77.744865,Bin,High,Available
3255,13.05203,77.6642,Bin,Medium,Available
3256,13.008463,77.599537,Recycling,Medium,Available
3257,12.865563,77.772742,Bin,Medium,Available
3258,12.903863,77.634581,Bin,High,Available
3259,13.063994,77.763095,Bin,High,Available
3260,12.946107,77.676841,Recycling,Medium,Available
3261,12.947109,77.602389,Bin,Medium,Available
3262,12.997111,77.576987,Bin,High,Full
3263,12.995903,77.464907,Recycling,High,Available
3264,12.886789,77.500197,Bin,Low,Full
3265,12.985192,77.694986,Recycling,High,Full
3266,13.091814,77.603675,Recycling,High,Available
3267,13.020446,77.690351,Recycling,Medium,Available
3268,12.853047,77.566226,Bin,Medium,Available
3269,12.901611,77.634604,Bin,Low,Available
3270,12.869787,77.655574,Bin,Low,Available
3271,12.997852,77.460145,Bin,High,Available
3272,12.882796,77.657366,Bin,Low,Full
3273,13.076567,77.747658,Recycling,High,Available
3274,13.019657,77.732238,Bin,Medium,Available
3275,13.074264,77.455993,Bin,High,Available
3276,13.098478,77.690641,Bin,High,Available
3277,12.961514,77.559232,Bin,Medium,Available
3278,13.008335,77.734603,Bin,Low,Available
3279,13.01758,77.765396,Bin,High,Available
3280,13.005326,77.48198,Bin,Low,Available
3281,12.976024,77.73436,Recycling,Medium,Available
3282,12.956827,77.790448,Bin,Low,Available
3283,13.002838,77.63299,Bin,High,Available
3284,13.015457,77.474073,Bin,High,Full
3285,12.921386,77.504971,Bin,Medium,Available
3286,13.091609,77.577051,Bin,High,Available
3287,13.088191,77.682603,Recycling,Low,Available
3288,12.972052,77.607718,Bin,High,Available
3289,13.015396,77.507,Recycling,High,Available
3290,13.081196,77.508442,Bin,Low,Available
3291,13.00544,77.560229,Bin,Low,Available
3292,12.963321,77.536512,Bin,High,Available
3293,13.032313,77.462499,Bin,Medium,Available
3294,12.880048,77.754606,Recycling,Low,Available
3295,13.089571,77.479107,Bin,High,Full
3296,12.967806,77.506962,Bin,High,Full
3297,13.00197,77.718162,Recycling,Medium,Available
3298,13.021352,77.636901,Bin,High,Available
3299,12.923698,77.730681,Bin,High,Available
3300,13.012297,77.535484,Recycling,Low,Available
3301,13.047771,77.574221,Recycling,High,Available
3302,12.851885,77.55383,Bin,High,Full
3303,12.86761,77.614953,Bin,Low,Available
3304,12.929271,77.63762,Bin,High,Available
3305,13.053237,77.68749,Recycling,Medium,Full
3306,13.066444,77.603443,Bin,High,Available
3307,13.082061,77.728941,Bin,Low,Available
3308,13.092211,77.561798,Bin,High,Available
3309,12.921364,77.554185,Bin,Low,Available
3310,12.929272,77.748817,Recycling,Medium,Available
3311,12.979079,77.60569,Bin,High,Available
3312,13.058181,77.486826,Bin,High,Available
3313,12.977442,77.633105,Bin,High,Available
3314,12.993331,77.649769,Recycling,Medium,Available
3315,12.993188,77.481965,Bin,Low,Available
3316,12.871133,77.614288,Recycling,High,Available
3317,12.906052,77.685782,Recycling,Low,Available
3318,12.990453,77.641132,Recycling,High,Full
3319,12.938499,77.644027,Bin,Medium,Available
3320,12.909164,77.500181,Bin,High,Full
3321,12.964429,77.674988,Bin,High,Available
3322,13.045085,77.728054,Bin,Medium,Full
3323,12.872409,77.689067,Recycling,Medium,Full
3324,13.083414,77.71148,Bin,Medium,Available
3325,13.057863,77.747364,Bin,Medium,Available
3326,13.038264,77.704284,Recycling,High,Available
3327,13.036489,77.670741,Bin,High,Available
3328,12.949589,77.479214,Bin,Medium,Available
3329,12.905309,77.634588,Bin,High,Available
3330,12.993466,77.501584,Bin,Medium,Available
3331,13.04254,77.528042,Bin,Low,Full
3332,13.088031,77.647143,Bin,High,Available
3333,13.024957,77.785494,Bin,Medium,Available
3334,13.017473,77.706526,Bin,Medium,Available
3335,12.976441,77.609505,Recycling,Medium,Available
3336,12.933504,77.741041,Bin,Medium,Available
3337,12.98716,77.671913,Bin,High,Full
3338,13.092746,77.6836,Recycling,High,Available
3339,12.956859,77.533437,Bin,Low,Available
3340,13.02996,77.598937,Bin,High,Available
3341,13.093825,77.674705,Bin,Medium,Available
3342,12.903231,77.593216,Recycling,Low,Available
3343,12.897098,77.700992,Bin,Medium,Available
3344,12.951249,77.48612,Bin,Low,Available
3345,12.99165,77.703389,Bin,Medium,Available
3346,12.980964,77.630076,Bin,High,Available
3347,13.037697,77.500353,Bin,Low,Available
3348,12.94546,77.496375,Recycling,Medium,Available
3349,12.857682,77.638059,Recycling,Medium,Full
3350,12.884113,77.648907,Recycling,Medium,Available
3351,12.995722,77.664108,Recycling,High,Available
3352,13.015861,77.525534,Bin,High,Full
3353,12.869737,77.637438,Bin,Low,Available
3354,13.001522,77.45342,Recycling,High,Full
3355,12.895161,77.658093,Bin,Medium,Available
3356,13.045596,77.458068,Recycling,High,Available
3357,13.040097,77.586171,Recycling,Medium,Full
3358,12.894306,77.552322,Bin,Medium,Available
3359,12.973106,77.749724,Bin,Medium,Available
3360,12.952169,77.630508,Recycling,Low,Available
3361,12.944914,77.576139,Bin,High,Available
3362,12.975475,77.668367,Bin,High,Available
3363,12.961695,77.733424,Bin,High,Available
3364,13.002294,77.756271,Recycling,Medium,Available
3365,12.95833,77.641582,Bin,Low,Available
3366,12.864918,77.50929,Recycling,Low,Available
3367,12.99601,77.658407,Recycling,Medium,Available
3368,13.031328,77.624519,Bin,High,Available
3369,12.946281,77.451242,Bin,Low,Available
3370,13.051058,77.642472,Bin,High,Available
3371,13.033258,77.66359,Bin,High,Available
3372,13.097397,77.452559,Bin,Low,Available
3373,13.033092,77.692699,Recycling,Low,Available
3374,13.014778,77.603919,Bin,Medium,Available
3375,13.045261,77.702237,Bin,Low,Available
3376,12.948294,77.547975,Bin,High,Available
3377,12.991368,77.529083,Recycling,Low,Available
3378,13.091668,77.704482,Recycling,Medium,Available
3379,12.900955,77.563597,Bin,Medium,Available
3380,13.053796,77.57571,Bin,High,Available
3381,13.030314,77.714291,Bin,Medium,Available
3382,13.042977,77.667869,Bin,High,Available
3383,13.038405,77.752881,Recycling,High,Available
3384,13.095452,77.582858,Bin,Low,Full
3385,13.025996,77.713682,Bin,High,Available
3386,13.017943,77.552168,Bin,Low,Available
3387,12.910956,77.572184,Bin,Low,Available
